Age,Gender,Job,Income,Relation,Event,Gift
27,Male,Teacher,,any,eid_feter,Restaurant gift cards
25,Female,Engineer,2000,any,eid_feter,Cooking classes
20,Female,Student,2000,any,eid_feter,Movie tickets
27,Male,Engineer,2000,any,eid_feter,Cameras
25,Male,Student,2000,any,eid_feter,Cooking classes
32,Male,Engineer,10000,any,eid_feter,Cameras
25,Male,Student,2000,any,eid_adha,Cameras
25,Female,Student,2000,any,eid_adha,Ski trips
25,Male,Engineer,2000,any,eid_adha,Sheep
25,Female,Engineer,2000,any,eid_adha,Yoga or Pilates classes
,Female,Engineer,2000,any,eid_adha,Snack boxes
20,Female,Student,2000,any,eid_adha,Snack boxes
25,Male,Teacher,10000,any,eid_adha,Ski trips
27,Male,Teacher,10000,any,eid_adha,
20,Female,Student,7000,any,eid_adha,Cameras
25,Female,Student,2000,any,eid_adha,Yoga or Pilates classes
27,Male,Teacher,7000,any,eid_adha,Cameras
20,Female,Student,2000,any,eid_adha,Ski trips
32,Male,Engineer,25000,any,eid_adha,Ski trips
27,Female,Doctor,50000,any,eid_adha,Snack boxes
32,Female,House wife,2000,any,eid_adha,Ski trips
47,Male,accountant,7000,any,eid_adha,Ski trips
25,Male,Teacher,7000,any,eid_adha,Snack boxes
25,Female,Engineer,16000,any,eid_adha,Ski trips
25,Female,Engineer,2000,any,eid_adha,Snack boxes
32,Male,Engineer,25000,any,eid_adha,Cameras
27,Female,Doctor,25000,any,eid_adha,Ski trips
25,Female,Teacher,7000,any,eid_adha,Ski trips
25,Female,Engineer,75000,any,eid_adha,Yoga or Pilates classes
25,Female,Teacher,25000,any,eid_adha,Ski trips
25,Female,Student,80000,any,eid_adha,Cameras
32,Male,Prefer not to say,25000,any,eid_adha,Snack boxes
25,Female,Doctor,7000,any,eid_adha,Cameras
47,Female,Teacher,10000,any,eid_adha,Cameras
,,,,,,
27,Female,,7000,any,eid_adha,Snack boxes
32,Female,Doctor,7000,any,eid_adha,Snack boxes
27,Male,Engineer,7000,any,eid_adha,Cameras
25,Male,Student,2000,any,eid_adha,Ski trips
27,Male,Gard of mall,2000,any,eid_adha,Ski trips
25,Male,Teacher,25000,any,eid_adha,Ski trips
35,Female,Doctor,16000,any,eid_adha,Snack boxes
35,Female,Engineer,25000,any,eid_adha,Cameras
,,,,,,
,Female,Student,25000,any,eid_adha,Snack boxes
25,Female,Student,2000,any,eid_adha,Cameras
25,Female,,2000,any,eid_adha,Ski trips
25,Female,Student,10000,any,eid_adha,Ski trips
25,Male,Engineer,7000,any,eid_adha,Yoga or Pilates classes
27,Male,Teacher,,any,eid_adha,Snack boxes
27,Male,Engineer,2000,any,eid_adha,Cameras
25,Male,Student,2000,any,eid_adha,Snack boxes
35,Male,Engineer,10000,any,eid_adha,Ski trips
25,Male,Student,2000,any,ramadan,A prayer garment
25,Female,Student,2000,any,ramadan,Arabic sweets box
25,Male,Engineer,2000,any,ramadan,Arabic Islamic box
25,Female,Engineer,2000,any,ramadan,pray rug
,Female,Engineer,2000,any,ramadan,qura'an
20,Female,Student,2000,any,ramadan,pray rug
25,Female,Student,2000,any,ramadan,A prayer garment
25,Male,Teacher,10000,any,ramadan,A prayer garment
27,Male,Teacher,10000,any,ramadan,Arabic sweets box
20,Female,Student,7000,any,ramadan,pray rug
27,Male,Teacher,7000,any,ramadan,A prayer garment
25,Female,Student,2000,any,ramadan,pray rug
35,Male,Engineer,25000,any,ramadan,pray rug
27,Female,Doctor,50000,any,ramadan,Arabic sweets box
35,Female,House wife,2000,any,ramadan,Pray rug and qura’an
35,Male,accountant,7000,any,ramadan,Arabic sweets box
25,Male,Teacher,7000,any,ramadan,A prayer garment
25,Female,Engineer,16000,any,ramadan,pray rug
25,Female,Engineer,2000,any,ramadan,Arabic sweets box
35,Male,Engineer,25000,any,ramadan,A prayer garment
27,Female,Doctor,25000,any,ramadan,A prayer garment
25,Female,Teacher,7000,any,ramadan,A prayer garment
25,Female,Engineer,75000,any,ramadan,qura'an
25,Female,Teacher,25000,any,ramadan,pray rug
25,Female,Student,80000,any,ramadan,pray rug
35,Male,Prefer not to say,25000,any,ramadan,Arabic sweets box
25,Female,Doctor,7000,any,ramadan,A prayer garment
47,Female,Teacher,10000,any,ramadan,pray rug
,,,,,,
27,Female,,7000,any,ramadan,qura'an
35,Female,Doctor,7000,any,ramadan,A prayer garment
20,Female,Student,2000,any,ramadan,Arabic sweets box
27,Male,Engineer,7000,any,ramadan,Arabic sweets box
25,Male,Student,2000,any,ramadan,pray rug
27,Male,Gard of mall,2000,any,ramadan,A prayer garment
25,Male,Teacher,25000,any,ramadan,pray rug
35,Female,Doctor,16000,any,ramadan,pray rug
35,Female,Engineer,25000,any,ramadan,Arabic sweets box
,,,,,,
20,Female,Student,2000,any,ramadan,A prayer garment
,Female,Student,25000,any,ramadan,A prayer garment
25,Female,,2000,any,ramadan,A prayer garment
25,Female,Student,10000,any,ramadan,qura'an
25,Male,Engineer,7000,any,ramadan,qura'an
27,Male,Teacher,,any,ramadan,qura'an
27,Male,Engineer,2000,any,ramadan,pray rug
35,Male,Engineer,10000,any,ramadan,A prayer garment
25,Male,Student,2000,any,retirement,Smart Watches
25,Female,Student,2000,any,retirement,Smart Watches
25,Male,Engineer,2000,any,retirement,Don't understand the question
25,Female,Engineer,2000,any,retirement,Weekend getaways
,Female,Engineer,2000,any,retirement,Cultural tours
20,Female,Student,2000,any,retirement,Smart Watches
25,Female,Student,2000,any,retirement,Wine/Beer box
25,Male,Teacher,10000,any,retirement,Weekend getaways
27,Male,Teacher,10000,any,retirement,Wine/Beer box
20,Female,Student,7000,any,retirement,Weekend getaways
27,Male,Teacher,7000,any,retirement,Cultural tours
20,Female,Student,5000,any,retirement,Weekend getaways
35,Male,Engineer,25000,any,retirement,Weekend getaways
27,Female,Doctor,50000,any,retirement,Weekend getaways
35,Female,House wife,5000,any,retirement,Weekend getaways
35,Male,accountant,7000,any,retirement,Weekend getaways
25,Male,Teacher,7000,any,retirement,Cultural tours
25,Female,Engineer,16000,any,retirement,Cultural tours
35,Male,Engineer,25000,any,retirement,Cultural tours
27,Female,Doctor,25000,any,retirement,Weekend getaways
25,Female,Teacher,7000,any,retirement,Smart Watches
25,Female,Engineer,75000,any,retirement,Smart Watches
25,Female,Teacher,25000,any,retirement,Wine/Beer box
25,Female,Student,80000,any,retirement,Cultural tours
35,Male,Prefer not to say,25000,any,retirement,Weekend getaways
25,Female,Doctor,7000,any,retirement,Weekend getaways
47,Female,Teacher,10000,any,retirement,Wine/Beer box
,,,,,,
27,Female,,7000,any,retirement,
25,Female,Student,5000,any,retirement,Cultural tours
35,Female,Doctor,7000,any,retirement,Weekend getaways
26,Male,Engineer,7000,any,retirement,Cultural tours
25,Male,Student,5000,any,retirement,Cultural tours
26,Male,Gard of mall,5000,any,retirement,Smart Watches
25,Male,Teacher,25000,any,retirement,Cultural tours
35,Female,Doctor,16000,any,retirement,Smart Watches
35,Female,Engineer,25000,any,retirement,Weekend getaways
,,,,,,
20,Female,Student,5000,any,retirement,Wine/Beer box
,Female,Student,25000,any,retirement,Smart Watches
25,Female,,5000,any,retirement,Weekend getaways
25,Female,Student,10000,any,retirement,Wine/Beer box
25,Male,Engineer,7000,any,retirement,Wine/Beer box
26,Male,Teacher,,any,retirement,Wine/Beer box
25,Female,Engineer,5000,any,retirement,Wine/Beer box
20,Female,Student,5000,any,retirement,Cultural tours
26,Male,Engineer,5000,any,retirement,Weekend getaways
25,Male,Student,5000,any,retirement,Weekend getaways
35,Male,Engineer,10000,any,retirement,Weekend getaways
25,Male,Student,5000,any,bridershower,Medical consultation
25,Female,Student,5000,any,bridershower,Beauty boxes
25,Male,Engineer,5000,any,bridershower,Don't understand the question
25,Female,Engineer,5000,any,bridershower,Hair and makeup
,Female,Engineer,5000,any,bridershower,Beauty boxes
20,Female,Student,5000,any,bridershower,Medical consultation
25,Female,Student,5000,any,bridershower,Medical consultation
25,Male,Teacher,10000,any,bridershower,Hair and makeup
26,Male,Teacher,10000,any,bridershower,Medical consultation
20,Female,Student,7000,any,bridershower,Hair and makeup
26,Male,Teacher,7000,any,bridershower,Beauty boxes
20,Female,Student,5000,any,bridershower,Hair and makeup
35,Male,Engineer,25000,any,bridershower,Medical consultation
26,Female,Doctor,50000,any,bridershower,Hair and makeup
35,Female,House wife,5000,any,bridershower,Hair and makeup
35,Male,accountant,7000,any,bridershower,Medical consultation
25,Male,Teacher,7000,any,bridershower,Hair and makeup
25,Female,Engineer,16000,any,bridershower,Beauty boxes
30,Male,Engineer,25000,any,bridershower,Hair and makeup
30,Female,Doctor,25000,any,bridershower,Beauty boxes
25,Female,Teacher,7000,any,bridershower,Beauty boxes
25,Female,Engineer,75000,any,bridershower,Beauty boxes
25,Female,Teacher,25000,any,bridershower,Beauty boxes
25,Female,Student,80000,any,bridershower,Hair and makeup
30,Male,Prefer not to say,21000,any,bridershower,Medical consultation
25,Female,Doctor,7000,any,bridershower,Medical consultation
47,Female,Teacher,10000,any,bridershower,Medical consultation
,,,,,,
30,Female,,7000,any,bridershower,Beauty boxes
30,Female,Doctor,7000,any,bridershower,Hair and makeup
20,Female,Student,5000,any,bridershower,Beauty boxes
30,Male,Engineer,7000,any,bridershower,Medical consultation
25,Male,Student,5000,any,bridershower,Beauty boxes
30,Male,Gard of mall,5000,any,bridershower,Beauty boxes
25,Male,Teacher,21000,any,bridershower,Medical consultation
35,Female,Doctor,16000,any,bridershower,Hair and makeup
35,Female,Engineer,21000,any,bridershower,Hair and makeup
,,,,,,
,Female,Student,21000,any,bridershower,Beauty boxes
25,Female,Student,5000,any,bridershower,Hair and makeup
25,Female,,5000,any,bridershower,Medical consultation
25,Female,Student,10000,any,bridershower,Hair and makeup
25,Male,Engineer,7000,any,bridershower,Medical consultation
30,Male,Teacher,,any,bridershower,Beauty boxes
30,Male,Engineer,5000,any,bridershower,Hair and makeup
30,Male,Engineer,10000,any,bridershower,Hair and makeup
25,Male,Student,5000,any,new_job,Laptops
25,Female,Student,5000,any,new_job,Bags
25,Male,Engineer,5000,any,new_job,smart pens
25,Female,Engineer,5000,any,new_job,ipad
,Female,Engineer,5000,any,new_job,smart pens
20,Female,Student,5000,any,new_job,smart pens
25,Female,Student,5000,any,new_job,Laptops
25,Male,Teacher,10000,any,new_job,Laptops
30,Male,Teacher,10000,any,new_job,ipad
20,Female,Student,7000,any,new_job,smart pens
25,Female,Student,5000,any,new_job,smart pens
30,Male,Teacher,9000,any,new_job,ipad
25,Female,Student,5000,any,new_job,ipad
30,Male,Engineer,21000,any,new_job,Laptops
30,Female,Doctor,50000,any,new_job,Laptops
30,Female,House wife,5000,any,new_job,ipad
35,Male,accountant,9000,any,new_job,ipad
25,Male,Teacher,9000,any,new_job,smart pens
25,Female,Engineer,16000,any,new_job,Laptops
25,Female,Engineer,5000,any,new_job,Bags
30,Male,Engineer,21000,any,new_job,ipad
30,Female,Doctor,21000,any,new_job,ipad
25,Female,Teacher,9000,any,new_job,ipad
25,Female,Engineer,75000,any,new_job,ipad
25,Female,Teacher,21000,any,new_job,ipad
25,Female,Student,80000,any,new_job,Bags
30,Male,Prefer not to say,21000,any,new_job,Laptops
25,Female,Doctor,9000,any,new_job,Laptops
41,Female,Teacher,10000,any,new_job,ipad
,,,,,,
30,Female,,9000,any,new_job,smart pens
30,Female,Doctor,9000,any,new_job,Laptops
20,Female,Student,5000,any,new_job,Bags
30,Male,Engineer,9000,any,new_job,ipad
30,Male,Gard of mall,5000,any,new_job,smart pens
25,Male,Teacher,21000,any,new_job,ipad
35,Female,Doctor,16000,any,new_job,smart pens
35,Female,Engineer,21000,any,new_job,smart pens
,,,,,,
20,Female,Student,5000,any,new_job,Laptops
,Female,Student,21000,any,new_job,Bags
25,Female,,5000,any,new_job,ipad
25,Female,Student,10000,any,new_job,Laptops
25,Male,Engineer,9000,any,new_job,Laptops
30,Male,Teacher,,any,new_job,smart pens
20,Female,Student,5000,any,new_job,ipad
30,Male,Engineer,5000,any,new_job,Laptops
25,Male,Student,5000,any,new_job,ipad
30,Male,Engineer,10000,any,new_job,smart pens
25,Male,Student,5000,wife,eid_marraige,Restaurant Gift Cards
25,Female,Student,5000,wife,eid_marraige,Massage therapy
25,Male,Engineer,5000,wife,eid_marraige,Movie tickets
25,Female,Engineer,5000,wife,eid_marraige,Restaurant Gift Cards
,Female,Engineer,5000,wife,eid_marraige,Weekend getaways
20,Female,Student,5000,wife,eid_marraige,Weekend getaways
25,Female,Student,5000,wife,eid_marraige,Restaurant Gift Cards
25,Male,Teacher,10000,wife,eid_marraige,Restaurant Gift Cards
30,Male,Teacher,10000,wife,eid_marraige,Massage therapy
20,Female,Student,9000,wife,eid_marraige,Movie tickets
25,Female,Student,5000,wife,eid_marraige,Movie tickets
30,Male,Teacher,9000,wife,eid_marraige,Restaurant Gift Cards
30,Male,Engineer,21000,wife,eid_marraige,Weekend getaways
30,Female,Doctor,50000,wife,eid_marraige,Restaurant Gift Cards
30,Female,House wife,5000,wife,eid_marraige,Weekend getaways
35,Male,accountant,9000,wife,eid_marraige,Massage therapy
25,Male,Teacher,9000,wife,eid_marraige,Weekend getaways
25,Female,Engineer,16000,wife,eid_marraige,Weekend getaways
25,Female,Engineer,5000,wife,eid_marraige,Movie tickets
30,Female,Doctor,21000,wife,eid_marraige,Massage therapy
25,Female,Teacher,9000,wife,eid_marraige,Restaurant Gift Cards
25,Female,Engineer,75000,wife,eid_marraige,Weekend getaways
25,Female,Teacher,21000,wife,eid_marraige,Weekend getaways
25,Female,Student,80000,wife,eid_marraige,Weekend getaways
30,Male,Prefer not to say,21000,wife,eid_marraige,Restaurant Gift Cards
25,Female,Doctor,9000,wife,eid_marraige,Restaurant Gift Cards
41,Female,Teacher,10000,wife,eid_marraige,Weekend getaways
,,,,,,
30,Female,,9000,wife,eid_marraige,Weekend getaways
33,Female,Doctor,9000,wife,eid_marraige,Movie tickets
20,Female,Student,5000,wife,eid_marraige,Massage therapy
30,Male,Engineer,9000,wife,eid_marraige,Movie tickets
25,Male,Student,5000,wife,eid_marraige,Movie tickets
30,Male,Gard of mall,5000,wife,eid_marraige,Massage therapy
25,Male,Teacher,21000,wife,eid_marraige,Massage therapy
35,Female,Doctor,16000,wife,eid_marraige,Weekend getaways
35,Female,Engineer,21000,wife,eid_marraige,Massage therapy
,,,,,,
20,Female,Student,5000,wife,eid_marraige,Movie tickets
,Female,Student,21000,wife,eid_marraige,Weekend getaways
25,Female,Student,5000,wife,eid_marraige,Weekend getaways
25,Female,,5000,wife,eid_marraige,Movie tickets
25,Female,Student,10000,wife,eid_marraige,Restaurant Gift Cards
25,Male,Engineer,9000,wife,eid_marraige,Movie tickets
30,Male,Teacher,,wife,eid_marraige,Massage therapy
20,Female,Student,5000,wife,eid_marraige,All of the above?
30,Male,Engineer,5000,wife,eid_marraige,
25,Male,Student,5000,wife,eid_marraige,Weekend getaways
33,Male,Engineer,10000,wife,eid_marraige,Restaurant Gift Cards
25,Male,Student,3600,,eid_marraige,Restaurant Gift Cards
25,Female,Student,3600,,eid_marraige,Massage therapy
25,Male,Engineer,3600,,eid_marraige,Movie tickets
25,Female,Engineer,3600,,eid_marraige,Restaurant Gift Cards
,Female,Engineer,3600,,eid_marraige,Weekend getaways
20,Female,Student,3600,,eid_marraige,Weekend getaways
25,Female,Student,3600,,eid_marraige,Restaurant Gift Cards
25,Male,Teacher,10000,,eid_marraige,Restaurant Gift Cards
30,Male,Teacher,10000,,eid_marraige,Massage therapy
20,Female,Student,9000,,eid_marraige,Movie tickets
25,Female,Student,5000,,eid_marraige,Movie tickets
30,Male,Teacher,9000,,eid_marraige,Restaurant Gift Cards
33,Male,Engineer,21000,,eid_marraige,Weekend getaways
30,Female,Doctor,50000,,eid_marraige,Restaurant Gift Cards
33,Female,House wife,5000,,eid_marraige,Weekend getaways
35,Male,accountant,9000,,eid_marraige,Massage therapy
25,Male,Teacher,9000,,eid_marraige,Weekend getaways
25,Female,Engineer,16000,,eid_marraige,Weekend getaways
25,Female,Engineer,5000,,eid_marraige,Movie tickets
30,Female,Doctor,21000,,eid_marraige,Massage therapy
25,Female,Teacher,9000,,eid_marraige,Restaurant Gift Cards
25,Female,Engineer,75000,,eid_marraige,Weekend getaways
25,Female,Teacher,21000,,eid_marraige,Weekend getaways
25,Female,Student,80000,,eid_marraige,Weekend getaways
33,Male,Prefer not to say,21000,,eid_marraige,Restaurant Gift Cards
25,Female,Doctor,9000,,eid_marraige,Restaurant Gift Cards
41,Female,Teacher,10000,,eid_marraige,Weekend getaways
,,,,,,
30,Female,,9000,,eid_marraige,Weekend getaways
33,Female,Doctor,9000,,eid_marraige,Movie tickets
20,Female,Student,5000,,eid_marraige,Massage therapy
30,Male,Engineer,9000,,eid_marraige,Movie tickets
25,Male,Student,5000,,eid_marraige,Movie tickets
30,Male,Gard of mall,5000,,eid_marraige,Massage therapy
25,Male,Teacher,21000,,eid_marraige,Massage therapy
35,Female,Doctor,16000,,eid_marraige,Weekend getaways
35,Female,Engineer,21000,,eid_marraige,Massage therapy
,,,,,,
20,Female,Student,5000,,eid_marraige,Movie tickets
,Female,Student,21000,,eid_marraige,Weekend getaways
25,Female,Student,5000,,eid_marraige,Weekend getaways
25,Female,,5000,,eid_marraige,Movie tickets
25,Female,Student,10000,,eid_marraige,Restaurant Gift Cards
25,Male,Engineer,9000,,eid_marraige,Movie tickets
30,Male,Teacher,,,eid_marraige,Massage therapy
20,Female,Student,5000,,eid_marraige,All of the above?
30,Male,Engineer,5000,,eid_marraige,
25,Male,Student,5000,,eid_marraige,Weekend getaways
33,Male,Engineer,10000,,eid_marraige,Restaurant Gift Cards
20,Female,Student,5000,Daughtor,fa_day,Watch
30,Male,Engineer,5000,Daughtor,fa_day,Phone cases:
25,Male,Student,5000,Daughtor,fa_day,Hats
33,Male,Engineer,10000,Daughtor,fa_day,Pens
25,Male,Student,5000,Daughtor,mo_day,Hair and makeup
25,Female,Student,5000,Daughtor,mo_day,Home decor box
25,Male,Engineer,5000,Daughtor,mo_day,Hair and makeup
25,Female,Engineer,5000,Daughtor,mo_day,Hair and makeup
,Female,Engineer,5000,Daughtor,mo_day,Home decor box
20,Female,Student,5000,Daughtor,mo_day,Hair and makeup
25,Female,Student,5000,Daughtor,mo_day,Beauty boxes
25,Male,Teacher,10000,Daughtor,mo_day,Movie tickets
30,Male,Teacher,10000,Daughtor,mo_day,Beauty boxes
20,Female,Student,9000,Daughtor,mo_day,Hair and makeup
30,Male,Teacher,9000,Daughtor,mo_day,Movie tickets
25,Female,Student,5000,Daughtor,mo_day,Hair and makeup
20,Female,Student,5000,Daughtor,mo_day,Movie tickets
33,Male,Engineer,21000,Daughtor,mo_day,Hair and makeup
30,Female,Doctor,50000,Daughtor,mo_day,Iphone with perfume
33,Female,House wife,5000,Daughtor,mo_day,Home decor box
35,Male,accountant,9000,Daughtor,mo_day,Hair and makeup
25,Male,Teacher,9000,Daughtor,mo_day,Home decor box
25,Female,Engineer,16000,Daughtor,mo_day,Hair and makeup
25,Female,Engineer,5000,Daughtor,mo_day,Beauty boxes
33,Male,Engineer,21000,Daughtor,mo_day,Movie tickets
30,Female,Doctor,21000,Daughtor,mo_day,Home decor box
25,Female,Teacher,9000,Daughtor,mo_day,Beauty boxes
25,Female,Engineer,75000,Daughtor,mo_day,Home decor box
25,Female,Teacher,21000,Daughtor,mo_day,Home decor box
25,Female,Student,80000,Daughtor,mo_day,Hair and makeup
33,Male,Prefer not to say,21000,Daughtor,mo_day,Movie tickets
25,Female,Doctor,9000,Daughtor,mo_day,Movie tickets
41,Female,Teacher,10000,Daughtor,mo_day,Movie tickets
,,,,,,
30,Female,,9000,Daughtor,mo_day,Home decor box
25,Female,Student,5000,Daughtor,mo_day,Movie tickets
33,Female,Doctor,9000,Daughtor,mo_day,Hair and makeup
20,Female,Student,5000,Daughtor,mo_day,Home decor box
